start_date,end_date,price,quantity_sold
2023-12-03,2023-12-09,14.65,0
2023-12-07,2023-12-13,14.65,0
2023-12-19,2023-12-25,7.48,0
2023-12-26,2024-01-01,7.48,0
2024-01-02,2024-01-08,7.66,1
2024-01-09,2024-01-15,7.66,0
2024-01-16,2024-01-22,7.5,1
2024-01-23,2024-01-29,7.5,0
2024-01-30,2024-02-05,7.5,0
2024-02-06,2024-02-12,7.5,0
2024-02-13,2024-02-19,7.33,0
2024-02-20,2024-02-26,7.51,0
2024-02-27,2024-03-04,7.51,0
2024-03-05,2024-03-11,7.51,0
2024-03-12,2024-03-18,11.0,1
2024-03-19,2024-03-25,11.0,0
2024-03-26,2024-04-01,11.0,0
2024-04-02,2024-04-08,11.0,0
2024-04-09,2024-04-15,11.0,0
2024-04-16,2024-04-22,11.0,0
2024-04-23,2024-04-29,11.0,0
2024-04-30,2024-05-06,11.0,0
2024-05-07,2024-05-13,11.0,0
2024-05-14,2024-05-20,11.0,0
2024-05-21,2024-05-27,11.0,0
2024-05-28,2024-06-03,11.0,0
2024-06-04,2024-06-10,11.5,1
2024-06-11,2024-06-17,11.5,0
2024-06-18,2024-06-24,11.5,0
2024-06-25,2024-07-01,12.66,0
2024-07-02,2024-07-08,12.66,0
2024-07-09,2024-07-15,12.66,0
2024-07-16,2024-07-22,15.49,0
2024-07-23,2024-07-29,15.49,0
2024-07-30,2024-08-05,15.49,0
2024-08-06,2024-08-12,15.49,0
2024-08-13,2024-08-19,15.49,0
2024-08-20,2024-08-26,15.49,0
2024-08-27,2024-09-02,15.49,0
2024-09-03,2024-09-09,15.49,0
2024-09-10,2024-09-16,12.0,1
2024-09-17,2024-09-23,12.99,2
2024-09-24,2024-09-30,12.99,0
2024-10-01,2024-10-07,12.99,0
2024-10-08,2024-10-14,12.99,0
2024-10-15,2024-10-21,14.24,1
2024-10-22,2024-10-28,14.24,0
2024-10-29,2024-11-04,14.24,0
2024-11-05,2024-11-11,14.24,0
2024-11-12,2024-11-18,14.24,0
2024-11-19,2024-11-25,14.24,0
2024-11-26,2024-12-02,14.24,0
